customer_tweet_id,customer_msg,brand_reply,created_at
2786360,"@115821 thx, my $170 motherboard was shipped with no outer protective packaging or any tape on the outside, just opened the box with no trouble. Some could have easly stolen it and i wouldnt be able to refund it(btw that flag is just to cover my adress) https://t.co/KSqLglErbS",@207371 Thank you for bringing this to our attention! I'm sorry for the poor packaging. We are always looking to improve. Please provide feedback here: https://t.co/NE7x3gp8QC. ^AL,Tue Nov 21 18:24:16 +0000 2017
1438241,@AmazonHelp Selbstverständlich! Der ist auch der beste Bote von allen. :-),@453795 So lob ich mir das 😉 ^TR,Thu Nov 02 10:41:44 +0000 2017
1741698,@115830 my package was delivered to a neighbour who denies receiving it.. what do I do? She is terrifying so I’d rather not go back!,@525435 I'm sorry your order was misdelivered. We'd like to look into available options with you by phone: https://t.co/JzP7hlA23B ^VS,Tue Nov 07 17:21:29 +0000 2017
2668714,# @115850  wrong shoes delivered. Puma shoes was ordered ND send used spark shoes.,@751690 Apologies for the delivery of incorrect item. Kindly report this to our support team here: https://t.co/rS49hgaADF so that they can do the needful. ^RI,Sun Nov 19 10:33:07 +0000 2017
403047,@AmazonHelp Especially when the item page says I can receive it tomorrow https://t.co/n8xnMqvhuI,"@211364 Sorry about that, Lucy! Some items have a longer process time and One Day Delivery is 1 business day after dispatch. ^AD",Mon Oct 09 20:03:30 +0000 2017
2971935,@AmazonHelp Jajajaja Ruperto si me entiende y hasta me recomienda! He comprado libros y zapatos y juguetes y electrónicos y ...... etc etc etc... 😁,@819702 ¿Aprovechaste nuestras ofertas del Buen Fin y de Black Friday Diana?😍🎁👏 ^JJ,Thu Nov 30 02:27:18 +0000 2017
431156,@115850 this is how your executives text ... Horrible service ever.. I think every body should stop using Amazon.. https://t.co/egF3Rhfwwm,@217521 Please share your details from the link here: https://t.co/VNUITkunAc and we will look into it.(2/2)^HR,Tue Oct 10 14:52:33 +0000 2017
1838962,@AmazonHelp The seller was as is Cloudtail. Please don't say that. Check the MRP. Your price is more than MRP and that isn't justified. https://t.co/HAHUVdnYo9,@551155 policy here: https://t.co/4LtrCYmHaW 4/4 ^SH,Wed Oct 18 06:23:02 +0000 2017
472360,@AmazonHelp I did. I received two “we have received your email” replies. I also replied to the unsatisfactory email I received in report of losing my item.,@227492 What were you advised in the email you received? Was there any indication of what were the next steps? ^BD,Fri Dec 01 09:45:47 +0000 2017
2360535,"@116090 hey Amazon I have a huge problem, I forgot to end my free trial Prime membership that I didn't want in the first place. Can you help me to cancel it and the payment ? I really want my 80 bucks back",@681673 Hello Justine. You can cancel your Prime membership anytime here: https://t.co/KseSuczrh2 Hope this helps! ^SK,Mon Nov 13 20:36:10 +0000 2017
391174,@AmazonHelp The associate already told me I selected two-day shipping; wasn’t too much help after that,@208621 Had you intended to place the order with a more expedited form of shipping? ^MJ,Mon Oct 09 16:46:30 +0000 2017
180672,. @115850 is there a customer care no. I can call and interact with an actual human? Or are u nt interested in knowing how uv fucked up.,@158469 I'm sorry about the unpleasant experience. Please request a call back here: https://t.co/vlvfJr4nN9. ^HA,Wed Oct 04 12:24:58 +0000 2017
478509,Here we go again! @AmazonHelp @116090 @127917 #fixthis https://t.co/cTks6dtt3h,"@228687 I'm so sorry for the delay in your delivery, Sonu! It's never our intention to cause any frustration, as we strive to get your orders to you in the time frame we promise. However, unforeseen circumstances can cause delays. Please keep us update on your delivery! ^FR",Fri Dec 01 12:34:58 +0000 2017
563008,@AmazonHelp It sure is odd. I believe there was only one version available for “a Charlie Brown Christmas”,@156495 Have a look at these tips for video quality and possible troubleshooting here: https://t.co/5SnPWGwQLc Let us know if the issue persists. ^SK,Sun Dec 03 18:49:30 +0000 2017
1772967,"@AmazonHelp お手数おかけします。以下のOS、ブラウザで表示できませんでした。Windows10Pro 1709 Chrome 62.0.3202.89 64bit Firefox 56.0.2 64bitmacOS Sierra 10.12.6 Safari 11.0.1",@532869 ほしい物リストが表示されない件につきましては、問題が解決し表示される状態となりました。誠に恐れ入りますが、ご確認ください。このたびは、ご迷惑をお掛けし誠に申し訳ございませんでした。TN,Wed Nov 08 01:08:15 +0000 2017
2447429,I need help with my prime membership please ASAP can someone assist? @AmazonHelp @115821 @117795,"@701570 We'd be more than happy to help! Without posting personal and/or account information, can you tell us more about the issue? ^BN",Wed Nov 15 01:41:50 +0000 2017
1323297,@115850 pathetic service and against your return policy where customer is facing challenge and your person is doing anything he want,"@428810 I'm sorry, we'd like to fix this for you. Please fill in your details here: https://t.co/GIJyeYqKE0 and we'll contact you. ^JC",Mon Oct 16 11:44:47 +0000 2017
2809460,"@AmazonHelp we are trying to create FBA Ship for any location, but it's showing contact amazon seller support, kindly check and rectify issue ASAP,",@783531 We have responded to your query through DM. Please check and do the needful. ^AH,Wed Nov 22 04:54:02 +0000 2017
2544877,So @118706 said they delivered my @115821 package to my mailbox… its not there. Thats cool :/,"@310672 Hello Shelby. I'm sorry to hear you haven't received your order as expected! Just to confirm, have you tried these steps to locate your package: https://t.co/DaGCaoAm0g? ^HC",Sun Nov 26 19:51:34 +0000 2017
1701468,@AmazonHelp Hope India could watch at same time as USA or at least a day after @116618 @115821  @115850,@515887 Thanks for your insight on this. We'll consider this as feedback and pass it along internally for improvements. ^AB,Wed Oct 18 06:18:23 +0000 2017
2379681,.@123967 this is the second time that I’ve had an @115821 package that was supposed to be delivered on Sunday not show up &amp; get tagged as “carrier unable to access building”. The mailboxes at my building aren’t past the secured door and I’ve been home all day. No attempt made.,"@394633 We recommend reaching out to USPS to see if you can get more information on why they can't deliver. If they are unable to assist, please contact us here: https://t.co/EKXRLsnxJu ^AF",Sun Nov 26 17:29:29 +0000 2017
992928,@115850 Hello Amazon your customer service is not helping me out!!! I contacted them atleast 8 times till now... https://t.co/7iNtlaRrdh,@390137 I'm sorry to know this. Please drop in your details here: https://t.co/GIJyeYqKE0. We'll connect with you on this. ^MP,Thu Oct 19 18:45:44 +0000 2017
67550,Thanks @115830. Bound to score bonus points with this top gift suggestion #giftsforwomen #amazon #happychristmas https://t.co/EL2WAppO87,"@131425 Thanks for highlighting this Julian, can I ask were you searching through the website or app? ^MI",Thu Nov 30 08:58:40 +0000 2017
1438223,"@AmazonHelp order no 171-0715862-4786724
I need refund or replacement","@453790 Also, please don't provide your order details, we consider it to be personal info. Our page is visible to the public. 2/2 ^SF",Thu Nov 02 10:21:57 +0000 2017
457724,"@AmazonHelp It has been dealt with the driver came back and delivered it today, I guess I was wrong thank you!","@223699 Thanks for keeping us in the loop! If you need anything else, don't hesitate to let us know. We all hope you enjoy the rest of the night. ^EP",Fri Dec 01 05:13:40 +0000 2017
982014,@115825 Wird die Serie #Oasis weiter produziert? Lange nichts nach der Pilotfolge gehört? Danke im Voraus,"@352831 Hi, hier gibts es aktuell noch keine Informationen. Und wir werden uns wohl gemeinsam noch gedulden müssen. :-( Gruß ^JS",Sun Oct 22 13:53:50 +0000 2017
1076372,@AmazonHelp I've done that...now don't ask me to do that again. 😡,@373978 Thank you for sharing the details. We've received the information and we'll get back to you soon. ^OS,Tue Oct 24 15:02:05 +0000 2017
1396165,@AmazonHelp Just tried on another browser no option to checkout only option when going to basket is to continue shopping,"@408397 We'd like to take a look into this with you. When you have the chance, please reach out here: https://t.co/JzP7hlA23B ^TH",Sat Oct 28 15:03:53 +0000 2017
2398273,@115830 Sooo my parcel has been 'left in the letterbox' yet I can't find it anywhere! #help,"@690200 I'm terribly sorry, Shellie! Have you checked around and near the outside of the door? Which carrier delivered your parcel? You can check that info here: https://t.co/aaDyEz1VgE ^NC",Tue Nov 14 13:08:18 +0000 2017
2881986,間違ってAmazonプライム会員になっちゃったから期間中に観たい。,"@799651 リプライ失礼いたします、Amazon公式です。
意図しないご登録とのことで誠に恐縮ですが、色々なプライム特典をご用意しておりますので、ご活用いただければ幸いです m(_ _)m 　特典については、こちらをご参照ください。https://t.co/JVlaJGORZx  HM",Tue Nov 28 09:05:47 +0000 2017
91287,"@AmazonHelp Yes, reported every one of the above. Multiple times &amp;requested a reason for 'failed to deliver'. Had 2 products re-ordered twice, but most just get a 'refund' notice- no further action, usually a week or two later after being PROMISED it will be delivered 24-48 hours later...",@135797 We'd like a member of our team to look into this with you. Please fill in your details here: https://t.co/I40Lb1RvgX so we can look take a closer look. ^MT,Thu Nov 30 21:25:56 +0000 2017
2284152,@AmazonHelp Ja bisher keine Antwort,"@663786 Falls es schon länger her ist, kannst du dich gerne auch per Telefon oder Chat (wird per PC / Notebook angeboten) melden, um den aktuellen Stand zu klären. Gruß ^MH",Sat Nov 11 14:38:41 +0000 2017
2301606,@117086 vcs me devem um livro faz 3 meses!!! VCS ME DEVEM A ALMA PELO TEMPO DE ESPERAA,@667966 Olá Gabriel! Poderia nos confirmar a data estimada de entrega informada no e-mail de confirmação de pedido? ^HC,Sun Nov 12 18:04:16 +0000 2017
339144,@129773 any idea when dowry season 2 will be available to watch?,"@196975 I'm sorry, we don't have any further info on this. We recommend to keep checking the site &amp; social media for updates. ^GL",Sat Oct 07 23:24:19 +0000 2017
420929,@115821 @AmazonHelp Why would your people bother shipping an item like this? The cardboard shipping box has zero damage. $AMZN https://t.co/GRV6vjLgj0,@215323 So sorry about this. Was the item in the box damaged atall? ^KM,Tue Oct 10 07:54:37 +0000 2017
522470,@AmazonHelp do you need a photo for more help with figureing what im talking about?,"@213865 If you can send one, that's great! We do ask that you make sure there is no personal information showing. ^AL",Thu Nov 23 12:44:47 +0000 2017
2733895,@AmazonHelp It’s ok! We found the signature - was hard to see in Silver! Thank you for your quick response!,"@766278 Oh, good! Glad to hear it was found. We'll always be here when you need us! ^JE",Mon Nov 20 16:54:51 +0000 2017
2067266,"@115850 Please allow private message or follow me, for I have to send you some information regarding an order I placed recently.","@611310 We'd like to help you out, kindly elaborate your concern via DM without posting any order/account details, and we'll help you accordingly. Appreciate your understanding.^AR",Sun Nov 26 12:02:24 +0000 2017
2848986,@115830 I am an amazon prime member- why can’t I get anything delivered before Thursday 30th??,"@792274 I'm sorry for the wait. Deliveries may take slightly longer during Black Friday/Cyber Monday week. For more information, please go here: https://t.co/5dUcaIYBLV ^MB",Mon Nov 27 19:03:31 +0000 2017
555374,"@115850  where is my phone?
@132994  pls help ur authorised partner is nt capable of delivering product even after taking money @118702  u r much betyer then these firangi companies #MakeInIndia","@246882 I'm sorry to know your order isn't delivered. Please connect with our support team here: https://t.co/vlvfJr4nN9, and they'll assist you regarding this.",Sat Dec 02 20:16:26 +0000 2017
138989,"Puis déposer le #colis en point relais alors qu'on paye une prestation @120533  prime pour être livrer à domicile @4238 ... Si votre livreur n'aime pas livrer, qu'il change de #job.","@147318 Bonjour, je suis désolé d'apprendre cela. Le livreur n'est jamais passé chez vous ou est-ce qu'il s'agit de la seconde tentative de livraison ? ^AR",Fri Nov 24 10:53:53 +0000 2017
319372,Amazonから頼んでもないものがきた https://t.co/rQ8V16o4dQ,@192166 ご迷惑をおかけしております。実際には注文していない商品が届いた場合には、カスタマーサービスでお調べいたします。お手数ですが、以下URLよりお問い合わせください。 https://t.co/J6YEizo6qC  SM,Sat Oct 07 11:18:37 +0000 2017
1315708,Lying again @AmazonHelp?? 2nd time in under a month this has happened now... Not happy at all! https://t.co/LauJNZtY6S,@427369 Sorry to hear that. We'll be happy to look into that for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS,Mon Oct 16 10:59:25 +0000 2017
517614,"@AmazonHelp It's ""delayed""! Guaranteed one day delivery. Need gift for a baby shower off the AMZN registry. Now I have nothing. What an embarrassment. #majorfail","@239356 I'm very sorry for the frustration, Alfred! Could you confirm the carrier of the package? You can find that information here: https://t.co/Y5jpI9ys9c ^HM",Sat Dec 02 01:53:45 +0000 2017
2663074,@AmazonHelp Those steps did not help. I did not make a purchase on Amazon so why was I charged ? https://t.co/OnNviEZa5M,@750492 This charge indicates someone has signed up for Amazon Prime with monthly payments using your payment method. Do you see the membership when you follow the direction outlined here: https://t.co/DoxbmBNkLo? ^JR,Sun Nov 19 04:28:37 +0000 2017
480455,"@115830 Seriously annoyed now. Failed deliveries, or ""left with resident"", at a BUSINESS address. Even if you type the postcode into Google the first thing that comes up is the business address on maps. It's a big building too, hard to miss!","@229181 Hi, sorry to hear that. Is the address marked as a business address on your Amazon account? ^JJ",Fri Dec 01 13:29:09 +0000 2017
758950,@AmazonHelp unlock my account please! I can't purchase my order virtual Yandex money MasterCard. I sent fax and email with billing address,@301356 You'll want to give the Account Specialist 1-2 business days to review the information that was sent to them. ^VS,Wed Oct 11 19:37:45 +0000 2017
352825,"It gives me this message, however when I click update nothing happens. @115850 @AmazonHelp https://t.co/hMIbecmUsV",@176636 I'm sorry for the trouble. Could you reinstall your app and see if the issue still persists? ^AU,Sun Oct 08 11:18:50 +0000 2017
464318,"Amazonで結構前に注文したのに
未だに支払い番号来ないんだけど、、、
まだ発売前だからかなあ",@225405 こんにちは、Amazonです。お支払い番号は、出荷準備がされ次第の発行となりますので、心待ちにされているところ恐れ入りますがお届け予定日を目安におまちくださいませ。なお、発行済みの場合は注文履歴、アカウントサービス内のメッセージセンターからもご確認ができます。SK,Fri Dec 01 03:36:25 +0000 2017
2266863,@AmazonHelp Had yet ANOTHER delivery driver thumping on our door with his fists tonight. Scared us both half to death! We have a working bell!,"@182222 I'm so sorry for this experience! It's certainly not what we want for our customers and we want to help. To clarify, who was the carrier for this delivery? ^NS",Sat Nov 11 00:05:00 +0000 2017
2440294,"@AmazonHelp The first time I know I was home, second I'm not entirely sure as I'd gone to get lunch sometime after 2 pm and can't remember exactly what time I got back, but there's been someone else here both times. If it was delivered to the main office, they might not have been there.",@456617 Thanks for the info. Has the carrier sent you a message with a revised delivery date? ^TS,Sat Nov 11 08:55:37 +0000 2017
1128036,"@AmazonHelp @115821 
Hi my order no. #406-9598128-9365154.
I have bouth this mobile with No cost emi....
Have you given confirmation to bank","@385943 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^KA",Tue Oct 24 10:27:28 +0000 2017
502422,@AmazonHelp Your incompetent agent left my package to be stolen.,"@235032 We understand your concern. We'd like to get your feedback regarding the way your parcel was delivered. When you have a moment, please contact us by phone or chat here: https://t.co/qy3J24VGxb ^AC",Fri Dec 01 22:19:15 +0000 2017
222811,@AmazonHelp 再設定が完了したすぐ後に、そのパスワードを打ち込んでも「問題が発生しました。パスワードが正しくありません」と表示されてしまいます。ブラウザを変えたり、PC、スマホの両方で試してもだめでした、、,@169217 リプライありがとうございます。お手数ですがカスタマーサービス（0120-999-373）へお電話にてお問い合わせください。どうぞよろしくお願いいたします。SK,Thu Oct 05 03:32:17 +0000 2017
2847432,@AmazonHelp How do I enter giveaways on the Amazon app? I've got the app loaded but can't find any links to the giveaways that I can find on the site,"@791918 Great question! If you search ""Giveaways"" in the app, you should get a banner at the top of the search results that'll take you to today's giveaways. I hope this helps! ^BL",Mon Nov 27 18:23:42 +0000 2017
825086,"@AmazonHelp ご返信ありがとうございました。
連絡するようにします。",@316505 お手数おかけしますが、よろしくお願いします。TY,Fri Oct 13 00:42:44 +0000 2017
587984,@115830 Todays deals shows FLOUREON P108 18V 5000mAh Replacement Battery for Ryobi One Plus for £15.19 but when added to basket it shows as 2000mAh not 5000mAh.,@258937 Do you have a link to the page so that we can look into this for you Jeff?^SM,Sun Dec 03 15:45:11 +0000 2017
2734030,@116875 @AmazonHelp por qué todavía no envían mi pedido? Sigue en estado de preparación y debió llegarme ayer,"@230476 Hola. Lamentamos mucho lo sucedido. ¿Podrías informarnos, si tu pedido es vendido y gestionado por Amazon o por un vendedor externo? ^HC",Mon Nov 20 15:48:35 +0000 2017
962234,It’s been 10 days and the Halloween stuff I ordered using @115821 Prime still hasn’t shipped...I’m beyond irritated 😠,@348330 We do our best to make the delivery date shown here: https://t.co/PCtircFm5C Have we missed it? ^GL,Sat Oct 21 21:58:28 +0000 2017
529187,"@115850 package is arriving today, getting sms updates also but no contact details of the delivery person given. Can you help?!",@242529 Sorry to inform that we wouldn't be able to provide the contact details. As you've mentioned that the product is 'out for delivery' request you to wait till the end of the day for the product to reach you. ^KA,Sat Dec 02 08:49:07 +0000 2017
445427,cc @AmazonHelp,"@209609 Bonjour, afin de vérifier, je vous prie de me communiquer le lien vers l'article en question, SVP!^FT",Wed Nov 22 10:00:47 +0000 2017
65803,@AmazonHelp Yes it says it’s going to be Re delivered today but yesterday was already a Re delivery of same parcel?,@131050 Sorry for the continued issues with your delivery. Please keep us posted on the delivery today and let us know if you experience any further delays. Thank you. ^NV,Thu Nov 30 08:41:11 +0000 2017
2117779,I ordered something from amazon and didn’t realize I️t was a third party me they didn’t give me tracking details for my package..,@624157 Hello Emma! Please reach out to the seller by this method: https://t.co/DRoXMYYRAP as they can help with your inquiry. ^TM,Wed Nov 08 14:10:48 +0000 2017
2735660,@AmazonHelp .ca and yes,@766654 Thank you for the additional information! Not all products and addresses are eligible for Prime shipping.  Are you seeing shipping charges for every order or sporadically?  More information on Prime shipping can be found here: https://t.co/iBio2fUnDS ^AZ,Sun Nov 26 23:37:29 +0000 2017
725220,@AmazonHelp As i confirmed with my bank.. They are denying saying no refund is been issued from amazon.. So please release a new refund amount,"@293715 Kindly use the reference refund number and file a charge back dispute for refund. Please note, refund is generated. ^RW",Wed Oct 11 04:27:40 +0000 2017
1616522,@115821   Another  black friday another fail by amazon ! 5 orders on prime no next delivery in any ??  Get  some decent couriers  that might help,"@495727 I'm sorry for the delays! We aim to deliver as quickly as possible during this busy time. For more information about our Black Friday delivery dates, visit us here: https://t.co/RQQvlw4w1a ^TK",Sat Nov 25 12:50:59 +0000 2017
2875025,@115850 I assume few contests' results are due by end of Nov. What's the update? #iPhone8 &amp; #OnePlus5 if I'm not wrong.,"@464790 Here's the list of iPhone 8 contest winners: https://t.co/MGupOOYvHT . Coming to the OnePlus 5 contest, could you let us know the name of the contest you're referring to? ^GK",Tue Nov 28 04:45:47 +0000 2017
2960027,@115821 where’s my tv going... it came to my ups then back to Sacramento.... https://t.co/OqMxzthcfz,@816949 Thanks for reaching out to us. It's a possibility that one of these scans were accidental. Have we missed the delivery date received on your confirmation e-mail? You can find that here: https://t.co/zyuwvU58jy ^HS,Wed Nov 29 20:09:50 +0000 2017
473187,@AmazonHelp And they disconnected the call by mistake.....,@227680 I'm sorry to hear this. Could you please contact us again so that we can help get this resolved for you? You can reach us from here: https://t.co/oGDklGgbCZ. ^PJ,Fri Dec 01 10:06:10 +0000 2017
1181430,@AmazonHelp but then a few minutes later it says i need to revise it but it hasnt said that for the other order 2/2,@254772 Thanks for confirming- Have you spoken to your Bank about the card not being accepted? ^NV,Wed Oct 25 09:21:15 +0000 2017
2074012,@AmazonHelp i need someone to locate my package.  it's been lost in transit for more than 24 hours. i need an exact location bc it hasn't made it to USPS yet,@526447 Can you please get in touch with us directly here: https://t.co/jzvkhdlrK5 so that we can look into this for you.^KI,Wed Nov 08 08:46:49 +0000 2017
1209469,@AmazonHelp That is non committal. Define timeline. Not that Amazon follows them when it comes to CC,@403925 I'm sorry about the delay. We are working on it and get back to you at the earliest.  ^SB,Wed Oct 25 11:20:19 +0000 2017
477673,@AmazonHelp They didnt assist sir i talk to them many times on col nd convo also happen on chat and email still no relief i hipe you will help me,@151169 I'm sorry about the hassle. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll look into this. ^SG,Fri Dec 01 13:07:38 +0000 2017
1482919,"@AmazonHelp I never received a survey, and the only options presented were like pulling teeth. No options were presented. Miserable service",@361883 We are here to help! What is the current status of your order? You can find out here: https://t.co/kTdtg79hsI,Fri Nov 03 02:41:36 +0000 2017
635680,"@232617 @AmazonHelp Hi there, I've tried to reschedule it but I'm not sure what else to do. It just says 'technical issue' which is frustrating.","@270744 I'm so sorry to hear this, Jessi! In this case, please contact us by phone or chat so that we can help investigate this closer with you: https://t.co/JzP7hlA23B. Please keep us posted! We want to make sure this is fully resolved for you! ^SD",Wed Nov 22 17:11:30 +0000 2017
1439764,oh how you have shafted me @115830 with you lies and rip off #primedelivery,"@454119 Hi, sorry to hear that. Have you missed an estimated delivery date: https://t.co/aaDyEz1VgE? ^JJ",Thu Nov 02 11:37:07 +0000 2017
479345,"@116928 Hoy compramos otros 2 y no puse lo de caja de Amazon, veremos cóml llegan...","@228918 Hola Javier, esperamos que estés bien. Te recomendamos verificar las condiciones de uso de AutoRip para más detalles al respecto: https://t.co/Pq8tNEdA7j. ^LG",Fri Dec 01 12:59:48 +0000 2017
1687359,@AmazonHelp Carrier dynamex tracking DXAMZE0864710,"@512423 Thanks for confirming, Angelo! We'd definitely like to help so please reach us here: https://t.co/3Rc40bBSbk for review. ^TM",Mon Nov 06 19:54:55 +0000 2017
127417,meu carrinho já deu 180 reais na @117086 necessito de + dinheiro,"@144611 Matheus™, fico muito feliz em saber que você está conseguindo aproveitar. Assim que receber o pedido, envia uma foto para a gente. Pode ser? ^VM",Fri Nov 24 04:05:06 +0000 2017
742490,@AmazonHelp Ive just changed it to one day delivery so does that mean i'll get it tommorow?,@297529 You should receive an email confirmation with the updated delivery date. Be sure to check your spam/junk folder. ^AD,Wed Oct 11 15:37:35 +0000 2017
181187,@AmazonHelp 了解しましたーありがとうございます〜,@131959 ｸﾞｯ!! (￣ε￣〃)ｂ TY,Sat Nov 25 01:55:16 +0000 2017
414006,"It's 7:42 PM so I'm engaged in the ""Is Amazon actually going to bother trying to deliver my package today like they should"" game.",@213791 I'm sorry for the wait! We want to help. Will you tell us who the carrier is for your order here: https://t.co/Y5jpI9ys9c? ^DW,Tue Oct 10 00:42:29 +0000 2017
398704,Plot thickens! I was due an @115821 order today that has apparently been delivered. This wasn't it. Hold tight.,@210296 Parcels can be delivered up to 10pm. Keep us updated on its arrival! ^ZW,Mon Oct 09 18:47:10 +0000 2017
2087162,@617111 @117086 mas nem foi pela minha acc :/ usaram meu cartão aleatoriamente mesmo. Queria saber o que foi a compra pelo menos,@615576 Por este meio nós não temos informações de sua conta. Por favor contate nosso SAC no link fornecido Pedro.  ^JJ,Thu Oct 19 03:05:02 +0000 2017
798713,"Domani esce #armstrong dei @72024 e il mio pacco da @120540 comprato tre settimane fa, è stato spedito oggi. Spero che almeno fra tre giorni sia finalmente nelle mie mani 😍😍 #attesechetifannoimpazzire #nonstopiùnellapelle",@310407 Manca poco! 💕 ^ST https://t.co/mouxZ74g5U,Thu Oct 12 15:05:43 +0000 2017
1275041,@AmazonHelp I’m missing an order that cost me over $70 and all your customer service says is that I need to wait. I need actual answers.,@418465 Sorry to hear about this! What is the current status showing for this order? You can check here:  https://t.co/Y5jpI9gRhE ^MW,Thu Oct 26 15:34:24 +0000 2017
2094033,@AmazonHelp Yep was meant to be delivered yesterday to my office but received an attempted deliver email while I was sitting here... now I can't track it?,@618716 Apologies Michelle. Please reach out - https://t.co/JzP7hlA23B we'll be happy to look into your concern further. ^TP,Wed Nov 08 10:29:00 +0000 2017
350142,@115850 Pummy Aunty Ji iss Diwali Mai apne parents ko kya gift Karu.  Any suggestions?  #DiwaliKiTayyariWithPammiAunty,@201567 We would recommend you to spend lots of  good time with them. for everything else you have Amazon.in :) ^CB,Sun Oct 08 14:46:48 +0000 2017
2684248,Acho que vou testar esse @116618.,"@754971 Opa 🤗 Tomara que você curta muito do serviço, Yuri! ^LG",Tue Oct 31 16:53:57 +0000 2017
2645598,@AmazonHelp ordered on Wednesday (Prime) and still not here! Where's my parcel 😫 https://t.co/I1SUvBU99r,@746414 Thanks for reaching out over Social Media. Please contact us here via phone or chat so we can look into this order with you: https://t.co/qy3J24VGxb ^GG,Fri Nov 17 20:00:55 +0000 2017
2790459,@AmazonHelp prime order was expected between 6-8pm but not arrived as yet and not had any update to say delayed - please can you help? I can’t track it either?,"@778827 I'm sorry you haven't received your parcel yet. We don't have access to the order details through Twitter, but we'd still like to help! Does the tracking information here show a courier has been assigned for your order: https://t.co/ILEhhhHuzr? ^MB",Tue Nov 21 20:19:37 +0000 2017
20438,@AmazonHelp The item doesn't do what I need it to do.,@120468 Please reach out to us directly here: https://t.co/hApLpMlfHN and we can help arrange a return for you. ^PK,Wed Nov 01 07:16:44 +0000 2017
136946,@AmazonHelp é sim,@146888 Sinto muito o inconveniente Guilherme! neste caso por favor entre em contato com os nossos colegas de serviço ao cliente no seguinte link: https://t.co/EgbVsFR1Fy. Tenho certeza que eles vão te ajudar. ^NP,Fri Nov 24 10:11:56 +0000 2017
1480526,@AmazonHelp still waiting on my Delivery and your call center is no help,@463790 I'm sorry you haven't received your parcel yet. Have we missed the confirmed delivery date? https://t.co/ijxJ9jCwr9 ^AM,Mon Oct 16 21:11:42 +0000 2017
1907454,@AmazonHelp I mailed my problem to __email__ but get no feedback.,@568322 Please reach out to our support team from the above link and we'll look into this for you. ^HN,Wed Oct 18 13:30:21 +0000 2017
2318980,@115821 charged me $60 for something I did not purchase and now I literally have $4 in my bank 😒.,@672194 Hi. I'm sorry to hear that. What were you advised when you contacted us by phone/chat to investigate? ^DC,Mon Nov 13 11:48:24 +0000 2017
726337,Siempre que me llega algo de @116875 me siento como en navidad 🙂👌 https://t.co/R9LywqNxwm,"@293990 Ho ho ho, que emoción. Siempre es como navidad adelantada,¿no? 🎅^JD",Wed Oct 11 05:37:21 +0000 2017
919383,@AmazonHelp what has happened to Alexa and her accuracy? This is ludicrous. It also has a habit now of playing entirely the wrong thing. https://t.co/S4Hg7SPOAL,"@338250 Hi, have you tried restarting your Echo? More tips here:  https://t.co/l8AEahxq0f ^TS",Sat Oct 21 10:52:55 +0000 2017
1106486,"Easiest job on earth is being at @AmazonHelp . Say sorry, please contact support, we are unable etc etc &amp; that's all. #EasyMoney https://t.co/bSSlOymWLJ",@169702 Could you confirm if you've contacted our support team regarding this? ^RS,Sun Oct 15 08:10:46 +0000 2017
825882,@AmazonHelp This information is not sufficient... can I get a solution stuck up,@316698 We understand your concern. As stated the content is geo- specific. Appreciate your understanding in this regard. ^SV,Fri Oct 13 01:15:43 +0000 2017
470138,"@115850 
on the basis of information provided by your customer care i baught 1 phone and now short cashback is given to me.

for asking support on it i called amazon customer care and mr. sahil has misbehaved with me.

this is a serious concern.","@226930 I'm terribly sorry to hear about the incident, Devesh. Please provide your details here: https://t.co/beaaDm0muc and we'll into the matter right away. ^SF",Fri Dec 01 07:42:50 +0000 2017
1850541,@AmazonHelp This tells me there isn’t enough supply for the demand required,@553981 Were you given a new delivery date atall? ^KM,Wed Oct 18 09:29:30 +0000 2017
2304434,@AmazonHelp Still showing out for delivery from yesterday.,"@668629 My apologies for this. When you spoke to us, were you given a latest date to wait until? ^DC",Mon Nov 13 12:52:04 +0000 2017
372845,@115821 Why can't I talk to Alexa in the Alexa app?,@180859 We're always looking for ways to improve. You can submit feedback directly to our Alexa team: https://t.co/IaMpdMyJUM ^KB,Sun Oct 08 23:52:58 +0000 2017
1512042,"@AmazonHelp I used that service, both the chat and the call. No one managed to give me anymore information than I could have found on Google","@470942 Without providing any account/order details, can you share your reason for calling with us? We'd like to help! ^MB",Fri Nov 03 17:07:57 +0000 2017
2929560,@251781 yesterday was the sixth time I have contacted support for the issue of my app submission. It's been 4 weeks and I'm still getting the same standard reply which is of no help. This is not what I expected from you @10008  . I'm really frustrated now.,@810425 I'm sorry about the trouble with the app and the experience you had with our support team. Kindly share your details here: https://t.co/beaaDm0muc and we'll have this sorted. ^SC,Wed Nov 29 06:01:08 +0000 2017
2541082,"@118919 Very very bad service, I hv to return one item before one month complete but payment not received, ur C executive telling every time 48 hrs ur 💸 rec. What a Jock.","@722541 Sorry about your recent experience. I’d like to take a closer look at this issue &amp; help you, please drop in your details here: - https://t.co/beaaDm0muc. We shall get back to once we have your details. ^SC",Thu Nov 16 11:15:54 +0000 2017
